date,count,mean,std,min,5%,50%,95%,max
2021-05-24,7.0,0.861171,0.020036,0.83538,0.837847,0.860112,0.888422,0.893899
2021-05-25,7.0,0.851129,0.025429,0.827424,0.828148,0.834483,0.884531,0.886556
2021-05-26,7.0,0.835828,0.029007,0.79688,0.802668,0.823418,0.870119,0.873728
2021-05-27,7.0,0.817931,0.032104,0.765342,0.774495,0.811776,0.853606,0.85573
2021-05-28,7.0,0.802807,0.027934,0.761118,0.765593,0.79887,0.835232,0.836218
2021-05-29,7.0,0.789845,0.019799,0.762788,0.765634,0.786924,0.815394,0.815636
2021-05-30,7.0,0.777915,0.012893,0.761527,0.762853,0.775276,0.794838,0.796431
2021-05-31,7.0,0.767117,0.015679,0.73362,0.742887,0.771122,0.779936,0.782091
2021-06-01,7.0,0.76051,0.0201,0.731703,0.73377,0.768622,0.780601,0.781716
2021-06-02,7.0,0.759009,0.025252,0.726501,0.729449,0.766568,0.785957,0.787614
2021-06-03,7.0,0.762252,0.027053,0.723577,0.728529,0.765084,0.793161,0.797358
2021-06-04,7.0,0.765361,0.024501,0.726229,0.732266,0.764314,0.790638,0.792043
2021-06-05,7.0,0.768784,0.020518,0.731417,0.7387,0.771044,0.788047,0.788461
2021-06-06,7.0,0.773271,0.017699,0.73977,0.747653,0.773818,0.790141,0.7916
2021-06-07,7.0,0.779754,0.020149,0.752011,0.755396,0.784415,0.806221,0.81483
2021-06-08,7.0,0.785667,0.023717,0.751622,0.756815,0.782419,0.818688,0.824028
2021-06-09,7.0,0.790819,0.029376,0.738599,0.751269,0.789116,0.827213,0.831851
2021-06-10,7.0,0.795903,0.036593,0.727854,0.743423,0.800375,0.83683,0.841338
2021-06-11,7.0,0.805992,0.037855,0.741425,0.752787,0.812036,0.848361,0.852634
2021-06-12,7.0,0.820355,0.038022,0.765282,0.769704,0.826515,0.861945,0.865861
2021-06-13,7.0,0.83744,0.037328,0.784431,0.788221,0.844083,0.877686,0.881107
2021-06-14,7.0,0.849218,0.034495,0.791074,0.803604,0.84136,0.88862,0.889157
2021-06-15,7.0,0.851134,0.044408,0.791005,0.79366,0.86447,0.894571,0.896874
2021-06-16,7.0,0.839427,0.076739,0.744916,0.748439,0.821387,0.934128,0.947429
2021-06-17,7.0,0.811495,0.118536,0.678873,0.683068,0.825043,0.972012,0.993383
2021-06-18,7.0,0.759813,0.145041,0.591068,0.603513,0.756676,0.936531,0.944747
2021-06-19,7.0,0.69137,0.172917,0.488185,0.499292,0.670703,0.890576,0.899926
2021-06-20,7.0,0.625197,0.221503,0.364319,0.374256,0.574349,0.913322,0.943194
2021-06-21,7.0,0.622409,0.306382,0.24633,0.257148,0.636049,0.998726,1.037918
2021-06-22,7.0,0.968526,0.750155,0.138453,0.195136,0.721558,1.996131,2.046889
2021-06-23,7.0,5.192025,7.545533,0.266607,0.3058,1.247211,17.270064,20.589137
2021-06-24,7.0,63.619644,150.650773,0.366371,0.426857,4.496534,290.233753,404.769855
2021-06-25,7.0,28.541329,40.807616,0.644872,0.880663,8.450354,93.135055,103.758398
2021-06-26,7.0,18.670912,20.077847,1.721745,2.366783,7.69532,49.528751,54.968449
2021-06-27,7.0,12.40941,9.63201,3.418704,3.615001,9.081953,26.122569,27.333855
2021-06-28,7.0,7.976952,4.849583,3.173964,3.394926,6.145763,15.305385,16.507757
2021-06-29,7.0,5.384052,2.488145,2.640491,2.72209,5.275785,8.902155,9.5932
2021-06-30,7.0,3.905907,1.577046,2.053699,2.195176,3.807709,5.905885,6.271008
2021-07-01,7.0,2.985291,1.130923,1.746561,1.78751,2.451319,4.44802,4.602719
2021-07-02,7.0,2.354025,0.81471,1.558096,1.558135,2.274853,3.461695,3.469671
2021-07-03,7.0,1.895179,0.539414,1.358675,1.380205,1.752813,2.663278,2.847905
2021-07-04,7.0,1.562005,0.313165,1.219689,1.249729,1.443979,1.978788,1.989065
2021-07-05,7.0,1.328816,0.178909,1.11313,1.133901,1.259116,1.571633,1.583701
2021-07-06,7.0,1.167887,0.110904,1.029521,1.043224,1.161526,1.320592,1.334196
2021-07-07,7.0,1.051178,0.070608,0.981716,0.984247,1.034701,1.150488,1.165611
