date,count,mean,std,min,5%,50%,95%,max
2021-03-26,7.0,1.010695,0.01819,0.992267,0.99345,1.000158,1.035775,1.037425
2021-03-27,7.0,1.011681,0.018555,0.988323,0.989506,1.020691,1.029882,1.031194
2021-03-28,7.0,1.011393,0.022787,0.984363,0.985551,1.01546,1.036739,1.038956
2021-03-29,7.0,1.008865,0.024902,0.982501,0.983059,1.004919,1.038653,1.040042
2021-03-30,7.0,1.008087,0.025012,0.9825,0.983059,0.994553,1.038912,1.039173
2021-03-31,7.0,1.009802,0.024598,0.9825,0.983034,1.006885,1.040972,1.042841
2021-04-01,7.0,1.014148,0.023812,0.977037,0.981974,1.019818,1.042974,1.046406
2021-04-02,7.0,1.021291,0.020253,0.988035,0.99369,1.020434,1.045104,1.049862
2021-04-03,7.0,1.027461,0.018773,1.002418,1.003483,1.031798,1.049344,1.050156
2021-04-04,7.0,1.030963,0.021172,0.994482,1.001248,1.032559,1.056685,1.060643
2021-04-05,7.0,1.033828,0.029512,0.98311,0.992033,1.031734,1.067085,1.069846
2021-04-06,7.0,1.033126,0.036939,0.971758,0.978369,1.046348,1.067086,1.069847
2021-04-07,7.0,1.02838,0.043389,0.960328,0.964759,1.042331,1.067108,1.069847
2021-04-08,7.0,1.019648,0.048056,0.948723,0.951055,1.033706,1.066873,1.070907
2021-04-09,7.0,1.008015,0.048762,0.937724,0.938752,1.027911,1.053611,1.058446
2021-04-10,7.0,1.000445,0.044162,0.922501,0.933681,1.014026,1.040751,1.043089
2021-04-11,7.0,0.996908,0.034674,0.930972,0.946905,1.000516,1.031674,1.033047
2021-04-12,7.0,0.99197,0.025583,0.944268,0.953406,1.000516,1.014027,1.014398
2021-04-13,7.0,0.987694,0.02568,0.958419,0.960746,0.987234,1.025076,1.035517
2021-04-14,7.0,0.984399,0.03522,0.958165,0.960568,0.973314,1.039365,1.061693
2021-04-15,7.0,0.981884,0.048705,0.947937,0.948552,0.966174,1.05789,1.087493
2021-04-16,7.0,0.978573,0.0602,0.926165,0.930791,0.958174,1.07373,1.103287
2021-04-17,7.0,0.966907,0.055264,0.903794,0.912526,0.950004,1.0508,1.065489
2021-04-18,7.0,0.950882,0.047387,0.88329,0.895467,0.941611,1.0165,1.022787
2021-04-19,7.0,0.936894,0.037186,0.878891,0.889744,0.93294,0.983055,0.983136
2021-04-20,7.0,0.923942,0.027752,0.877205,0.886912,0.923929,0.958567,0.964644
2021-04-21,7.0,0.91151,0.021368,0.875477,0.884149,0.909567,0.939384,0.946096
2021-04-22,7.0,0.899415,0.021749,0.867242,0.869182,0.904331,0.923544,0.927238
2021-04-23,7.0,0.888268,0.027724,0.83244,0.844276,0.898781,0.909039,0.909569
2021-04-24,7.0,0.882181,0.024582,0.832141,0.84351,0.890015,0.902832,0.904569
2021-04-25,7.0,0.879175,0.020055,0.838846,0.848174,0.886508,0.897354,0.899272
2021-04-26,7.0,0.878298,0.015093,0.846915,0.85515,0.881272,0.891526,0.893643
2021-04-27,7.0,0.879237,0.012489,0.856465,0.861728,0.879857,0.893543,0.896071
2021-04-28,7.0,0.882113,0.014421,0.867595,0.869517,0.879865,0.903809,0.912591
2021-04-29,7.0,0.887048,0.019519,0.875497,0.875705,0.880382,0.916741,0.930769
2021-04-30,7.0,0.893495,0.025708,0.876385,0.877538,0.884815,0.933123,0.950477
2021-05-01,7.0,0.898642,0.032705,0.878725,0.878822,0.889998,0.948252,0.971518
2021-05-02,7.0,0.901798,0.038403,0.869658,0.873193,0.890023,0.960111,0.985947
2021-05-03,7.0,0.898111,0.029403,0.858303,0.866182,0.895835,0.939626,0.955116
2021-05-04,7.0,0.890627,0.022809,0.845964,0.857507,0.890271,0.913875,0.917208
2021-05-05,7.0,0.879281,0.023262,0.83247,0.844726,0.881494,0.901944,0.906149
2021-05-06,7.0,0.86366,0.02809,0.817612,0.823989,0.870816,0.893127,0.894215
2021-05-07,7.0,0.844189,0.034878,0.796184,0.797668,0.849636,0.879592,0.881839
2021-05-08,7.0,0.822333,0.043392,0.749375,0.760178,0.826652,0.865919,0.866106
2021-05-09,7.0,0.801612,0.050908,0.704746,0.728707,0.801386,0.853314,0.855108
2021-05-10,7.0,0.786824,0.046127,0.704225,0.723113,0.787527,0.839861,0.843818
2021-05-11,7.0,0.7768,0.038851,0.715627,0.724976,0.772926,0.825103,0.831461
2021-05-12,7.0,0.772834,0.030713,0.732828,0.736912,0.776598,0.811804,0.817854
2021-05-13,7.0,0.776059,0.022231,0.750718,0.752654,0.765576,0.804621,0.805414
2021-05-14,7.0,0.785859,0.019095,0.762154,0.762663,0.787998,0.810974,0.815239
2021-05-15,7.0,0.801305,0.02593,0.762969,0.768539,0.803031,0.830652,0.832594
2021-05-16,7.0,0.818942,0.037773,0.765066,0.770555,0.831101,0.866326,0.877705
