date,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
2021-05-25,0.8151811090717601,0.021033094115468293,0.7736505375036131,0.8567116806399071,0.599766976878861,1.0305952412646593
2021-05-26,0.8029665390987692,0.026192396121854936,0.7512487473317478,0.8546843308657907,0.585358657902109,1.0205744202954294
2021-05-27,0.8016867863129714,0.027652202022572025,0.747086557320951,0.8562870153049918,0.5833758956555791,1.0199976769703638
2021-05-28,0.7825038127071587,0.032907767294704175,0.7175262883696649,0.8474813370446526,0.561369150922371,1.0036384744919464
2021-05-29,0.7673865294409447,0.030126495529393463,0.7079007223688986,0.8268723365129907,0.5478027841029631,0.9869702747789262
2021-05-30,0.7496662210072226,0.026567348786740257,0.6972080722390772,0.8021243697753679,0.5318811954755673,0.9674512465388778
2021-05-31,0.7582662734260911,0.02155010283932457,0.7157148502566727,0.8008176965955095,0.5426530002090052,0.973879546643177
2021-06-01,0.7953435009542251,0.019771573540541185,0.7563038453794207,0.8343831565290295,0.5803957057083976,1.0102912962000525
2021-06-02,0.7423112862987545,0.017807910953324256,0.7071489503977175,0.7774736221997915,0.5280337796872108,0.9565887929102983
2021-06-03,0.7511170970841504,0.015922993981940678,0.719676594915721,0.7825575992525798,0.5374187930425744,0.9648154011257264
2021-06-04,0.7556213263257843,0.013676860380027947,0.7286158926163151,0.7826267600352534,0.5425303752661972,0.9687122773853714
2021-06-05,0.74564675632642,0.013922851583392654,0.7181556044805517,0.7731379081722882,0.532493704733309,0.9587998079195309
2021-06-06,0.7345485074189134,0.014151326072716344,0.7066062247941753,0.7624907900436515,0.5213368024589756,0.9477602123788512
2021-06-07,0.7395456094897718,0.015271675825807443,0.7093911575405077,0.7697000614390358,0.5260327271009021,0.9530584918786414
2021-06-08,0.7351380562711901,0.016184767073491202,0.7031806740824664,0.7670954384599138,0.52136309457081,0.9489130179715702
2021-06-09,0.7334577221495105,0.018064824143655504,0.6977881022711719,0.7691273420278492,0.5190963875858631,0.947819056713158
2021-06-10,0.7339032061465578,0.019720626575736113,0.6949641471152957,0.7728422651778198,0.5189736588714496,0.948832753421666
2021-06-11,0.7147499531312479,0.019856348310874985,0.6755429068412595,0.7539569994212363,0.4997716927130649,0.9297282135494309
2021-06-12,0.6947973813317837,0.019192928243028012,0.6569002809040734,0.732694481759494,0.4800541621269139,0.9095406005366535
2021-06-13,0.7019238608253836,0.02049378707978617,0.6614581696461914,0.7423895520045758,0.48671249463797106,0.9171352270127962
2021-06-14,0.7375187651546434,0.022008004038424962,0.694063200235277,0.7809743300740098,0.5217252386157223,0.9533122916935646
2021-06-15,0.756497827504119,0.024299155379419072,0.7085183050434495,0.8044773499647885,0.5397479842534335,0.9732476707548045
2021-06-16,0.7563952896342033,0.030074999642330652,0.697011162971677,0.8157794162967297,0.5368390679662356,0.9759515113021711
2021-06-17,0.7515196866102501,0.04365022685245447,0.6653308044462838,0.8377085687742165,0.5232501455358508,0.9797892276846495
2021-06-18,0.7936927913024445,0.0417936694639047,0.7111697458942237,0.8762158367106654,0.5667819872469961,1.020603595357893
2021-06-19,0.8226667194264449,0.03874203651327685,0.7461692287920487,0.899164210060841,0.5978772044418657,1.047456234411024
2021-06-20,0.8042624508441161,0.038774289443238366,0.7277012756843384,0.8808236260038937,0.5794512555813156,1.0290736461069165
2021-06-21,0.9409790350297145,0.027023236714613486,0.8876207197852698,0.9943373502741591,0.7229754346480503,1.1589826354113788
2021-06-22,1.0520201919246608,0.02956590840550069,0.9936412835115186,1.110399100337803,0.8327337196534491,1.2713066641958723
2021-06-23,1.204797763295042,0.038088361472222415,1.1295909766305794,1.2800045499595045,0.9804442014021297,1.4291513251879542
2021-06-24,1.4678861840514879,0.0728683142456806,1.3240051780893234,1.6117671900136523,1.212190654465366,1.7235817136376097
2021-06-25,1.4510987563974767,0.05838629000904061,1.3358130080188884,1.566384504776065,1.2103306859378453,1.691866826857108
2021-06-26,1.413213036138079,0.0835539766829434,1.2482328202276534,1.5781932520485047,1.1450770042149272,1.6813490680612309
2021-06-27,2.103738407536042,0.06415656647926939,1.9770590487547604,2.230417766317324,1.857311704610244,2.35016511046184
2021-06-28,2.4880591133036685,0.06659952385070204,2.3565560507251595,2.6195621758821774,2.2391183262856105,2.7369999003217265
2021-06-29,2.869140667372523,0.05370132646651127,2.763105541495266,2.9751757932497798,2.6326625333020583,3.1056188014429873
2021-06-30,2.909749595960103,0.0558072367416296,2.7995562774309826,3.019942914489224,2.671377979734297,3.1481212121859095
2021-07-01,2.7416198721420804,0.04972334285315391,2.6434394124515714,2.8398003318325893,2.5085579433791816,2.974681800904979
2021-07-02,2.5345243200282708,0.041335171881266244,2.452906593949914,2.6161420461066274,2.3079411935959513,2.7611074464605903
2021-07-03,2.2926861420774935,0.044726342797163615,2.204372431773073,2.380999852381914,2.0636058692442005,2.5217664149107866
2021-07-04,2.0788418256520416,0.036862721281963745,2.006055107920799,2.1516285433832842,1.8552878808160571,2.302395770488026
2021-07-05,1.6980782492780506,0.03527349287586176,1.628429517983583,1.7677269805725182,1.475526219980244,1.9206302785758573
2021-07-06,1.529671403616759,0.02705991395618269,1.476240667890689,1.5831021393428288,1.3116500663722774,1.7476927408612404
2021-07-07,1.3962197952878284,0.026057235121302712,1.3447688835897043,1.4476707069859525,1.178675187705358,1.6137644028702987
2021-07-08,1.3245197969104974,0.02068375466603444,1.2836790081639666,1.3653605856570281,1.1092375867790478,1.539802007041947
2021-07-09,1.2177080912648668,0.020207774097235467,1.1778071426088637,1.25760903992087,1.0026021971631667,1.432813985366567
2021-07-10,1.145042890759669,0.01873749350200312,1.1080450619751567,1.1820407195441813,0.9304565461139509,1.3596292354053872
2021-07-11,1.083922892321011,0.016538197796720663,1.0512676489491022,1.1165781356929196,0.8700424937490019,1.29780329089302
2021-07-12,1.009766591272401,0.015514399444374329,0.9791328731459007,1.0404003093989012,0.7961854950585818,1.2233476874862201
2021-07-13,0.9692925742931771,0.015866655888840932,0.9379633136375107,1.0006218349488434,0.7556106084025724,1.1829745401837817
2021-07-14,0.9309540131849801,0.015274113643611023,0.9007947476801733,0.9611132786897868,0.7174404509238622,1.144467575446098
2021-07-15,0.9029469629346553,0.014769776606771551,0.8737835283469709,0.9321103975223396,0.6895717865654418,1.1163221393038687
2021-07-16,0.878890724840911,0.013933581835080176,0.8513783857420781,0.9064030639397439,0.66573493961252,1.0920465100693022
2021-07-17,0.8448880101102204,0.014131632439015373,0.8169846132461491,0.8727914069742917,0.6316813978061067,1.0580946224143342
2021-07-18,0.8287819316200344,0.016477942206325136,0.7962456649947501,0.8613181982453187,0.6149196660855217,1.042644197154547
2021-07-19,0.8017787201450998,0.016902993782644933,0.7684031744858515,0.835154265804348,0.5877871618496955,1.015770278440504
2021-07-20,0.7956380292869074,0.014307272691324653,0.7673878246717399,0.8238882339020749,0.582385751375412,1.0088903071984028
2021-07-21,0.8054001640968813,0.014853355229874117,0.7760717006280788,0.8347286275656838,0.592002369489993,1.0187979587037697
2021-07-22,0.7950531408209525,0.016198377509988416,0.7630688843547726,0.8270373972871323,0.5812741600128823,1.0088321216290226
2021-07-23,0.8113095516314743,0.014766400331137125,0.7821527836167678,0.8404663196461809,0.5979352863258705,1.0246838169370782
